bugID,opened_date,release,status,inheritance,overriding,fixed_date,modified_files
78151,20041109050755,3.0.1,VERIFIED,YES,NO,20050119154346,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java
78183,20041109114815,3.0.1,VERIFIED,YES,NO,20041120005935 20041126151721,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ITypeBinding.java
78266,20041110032944,3.0.1,VERIFIED,NO,NO,20041110163708,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IMethodBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ITypeBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/MethodBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/TypeBinding.java
78275,20041110072247,3.0.1,VERIFIED,NO,NO,20041119093530,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/SourceElementParserTest.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverterTestAST3_2.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompilationUnitTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/RecoveredUnit.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/diagnose/RangeUtil.java
78801,20041116173335,3.0.1,VERIFIED,NO,NO,20041119142428,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core.tests.model/workspace/Completion/.classpath org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/model/org/eclipse/jdt/core/CompletionProposal.java
78931,20041118060659,3.0.1,VERIFIED,NO,NO,20041124112745,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionNodeFound.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnArgumentName.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnExplicitConstructorCall.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnFieldReference.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnLocalName.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnMessageSend.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnParameterizedQualifiedTypeReference.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnQualifiedAllocationExpression.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnQualifiedNameReference.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnQualifiedSuperReference.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnQualifiedTypeReference.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnSingleNameReference.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnSingleTypeReference.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnSuperReference.java
79098,20041119135757,3.0.1,VERIFIED,NO,NO,20041119191408,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/BindingResolver.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/EnhancedForStatement.java
79136,20041120160047,3.0.1,VERIFIED,NO,NO,20041130185321,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IMethodBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ITypeBinding.java
79288,20041123100726,3.0.1,VERIFIED,NO,NO,20050413150443,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests2.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/JavaSearchScope.java
79309,20041123120402,3.0.1,CLOSED,NO,NO,20050606170718,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java
79690,20041129132141,3.0.1,VERIFIED,NO,NO,20041130143438,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/CompilationUnit.java
79752,20041130035538,3.0.1,VERIFIED,YES,NO,20041130164744,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTMatcherTest.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTTest.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTVisitorTest.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTMatcher.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AbstractTypeDeclaration.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AnonymousClassDeclaration.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/EnumConstantDeclaration.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/NaiveASTFlattener.java
79790,20041130120949,3.0.1,VERIFIED,NO,NO,20041217122415,org.eclipse.jdt.core/buildnotes_jdt-core.html
79809,20041130142913,3.0.1,VERIFIED,NO,NO,20041202193517,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/TagElement.java
79953,20041201200951,3.0.1,VERIFIED,NO,NO,20041203102432,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java
79974,20041202050520,3.0.1,VERIFIED,NO,NO,20041202214052,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/TypeDeclarationStatement.java
80063,20041202170946,3.0.1,VERIFIED,YES,YES,20050427081611,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java
80126,20041203123351,3.0.1,VERIFIED,NO,NO,20041209125546,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/CompletionRequestor.java
80339,20041207021805,3.0.1,VERIFIED,NO,NO,20061016084057,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/DietRecoveryTest.java org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/StatementRecoveryTest.java org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/SyntaxErrorTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/RecoveredMethod.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/diagnose/LexStream.java
80384,20041207115316,3.0.1,VERIFIED,NO,NO,20041208163251,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/CompletionProposal.java
80432,20041207174344,3.0.1,CLOSED,NO,NO,20050602125026,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/GenericsCompletionParserTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java
80602,20041209110409,3.0.1,VERIFIED,YES,NO,20041209172200,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTNode.java
80699,20041210105736,3.0.1,VERIFIED,NO,NO,20041210155649,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/classfmt/ClassFileReader.java
80714,20041210132418,3.0.1,VERIFIED,NO,NO,20041210183759,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/AnnotationCompletionParserTest.java org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/ComplianceDiagnoseTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/AssistParser.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java
80800,20041213065817,3.0.1,VERIFIED,NO,NO,20050104190058 20050118165942,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IMethodBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ITypeBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/MethodBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/TypeBinding.java
80839,20041213124710,3.0.1,VERIFIED,YES,NO,20050105175324,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/CompilationUnit.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/InternalASTRewrite.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/rewrite/ASTRewrite.java org.eclipse.jdt.core/dom/org/eclipse/jdt/internal/core/dom/rewrite/ASTRewriteAnalyzer.java
80945,20041214113523,3.0.1,RESOLVED,NO,NO,20050114140018,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SearchableEnvironment.java
81544,20041217124133,3.0.1,RESOLVED,NO,NO,20050208171726 20050208172300 20050208172444 20050208184034,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTConverter15Test.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ParameterizedQualifiedTypeReference.java
81856,20041223100029,3.0.1,RESOLVED,NO,NO,20050105173117,org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/messages.properties org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/messages.properties
82137,20050104101212,3.0.1,VERIFIED,NO,NO,20050107120430,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SelectionRequestor.java
82216,20050105043344,3.0.1,VERIFIED,NO,NO,20050105172309,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IVariableBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/VariableBinding.java
82429,20050108171743,3.0.1,VERIFIED,YES,NO,20050321151544,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Scanner.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/PublicScanner.java
82558,20050111093800,3.0.1,VERIFIED,NO,NO,20050111171527,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SelectionRequestor.java
82560,20050111094758,3.0.1,CLOSED,NO,NO,20050602171525,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/GenericsCompletionParserTest.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnMessageSend.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java
82712,20050112155412,3.0.1,VERIFIED,NO,NO,20080409142836,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java
82985,20050117113759,3.0.1,VERIFIED,NO,NO,20050117205356,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ImportDeclaration.java
83005,20050117140820,3.0.1,VERIFIED,NO,YES,20050829160829,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java
83100,20050118102838,3.0.1,VERIFIED,NO,NO,20050225144245,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IVariableBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/VariableBinding.java
83206,20050119113403,3.0.1,VERIFIED,NO,NO,20050831082259 20051028132051,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java
83236,20050119152252,3.0.1,VERIFIED,NO,NO,20050127153303,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTest2.java org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/GenericsCompletionParserTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java
83297,20050120082612,3.0.1,VERIFIED,NO,NO,20050120160629,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ITypeBinding.java
83318,20050120115231,3.0.1,VERIFIED,NO,NO,20060403104745,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/TypeParameter.java
83321,20050120121325,3.0.1,VERIFIED,NO,YES,20050221172402,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/TestAll.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java
83489,20050122173300,3.0.1,VERIFIED,NO,NO,20050125105455,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java
83501,20050123084720,3.0.1,VERIFIED,NO,NO,20050421031915,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IBinding.java
83600,20050125065645,3.0.1,VERIFIED,YES,NO,20050209143833,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SignatureTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/Util.java
83685,20050125234454,3.0.1,VERIFIED,NO,NO,20060420115338,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/GenericsCompletionParserTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java
83713,20050126100623,3.0.1,VERIFIED,YES,NO,20050126154509,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests_1_5.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/ISelectionRequestor.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java org.eclipse.jdt.core/eval/org/eclipse/jdt/internal/eval/CodeSnippetToCuMapper.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/NamedMember.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ParameterizedBinaryField.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ParameterizedBinaryMethod.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ParameterizedBinaryType.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ParameterizedSourceField.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ParameterizedSourceMethod.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ParameterizedSourceType.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SelectionRequestor.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SourceType.java
83770,20050126170706,3.0.1,VERIFIED,NO,NO,20050224232817,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ITypeBinding.java
83804,20050127043202,3.0.1,VERIFIED,NO,YES,20050411140828,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Parser.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/ParserBasicInformation.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/TerminalTokens.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser1.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser12.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser14.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser15.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser16.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser17.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser18.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser19.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser2.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser20.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser21.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser3.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser4.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser5.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser6.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser7.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser8.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/parser9.rsc org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/readableNames.properties org.eclipse.jdt.core/grammar/java_1_5.g
84001,20050129215924,3.0.1,CLOSED,NO,NO,20050603113238,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/SelectionTest.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionParser.java
84140,20050201102716,3.0.1,VERIFIED,NO,NO,20050225151258,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IMethodBinding.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/SingleVariableDeclaration.java
84528,20050206123614,3.0.1,VERIFIED,NO,NO,20050208234849,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTMatcher.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ASTVisitor.java
84554,20050207061521,3.0.1,VERIFIED,NO,NO,20050224172526,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTest2.java org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/EnumCompletionParserTest.java org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/FieldAccessCompletionTest.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/RelevanceConstants.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java
84690,20050208095928,3.0.1,VERIFIED,NO,NO,20050428141539,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java
84720,20050208130307,3.0.1,VERIFIED,NO,NO,20090427093822,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java
84750,20050208182600,3.0.1,VERIFIED,NO,NO,20051115162806,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AttachedJavadocTests.java
85298,20050215124225,3.0.1,VERIFIED,NO,NO,20051209160007 20060104165946,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/rewrite/describing/ASTRewritingMethodDeclTest.java org.eclipse.jdt.core/dom/org/eclipse/jdt/internal/core/dom/rewrite/ASTRewriteAnalyzer.java
85379,20050216054204,3.0.1,VERIFIED,NO,NO,20050318124017,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/TestAll.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnSingleNameReference.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionParser.java
85384,20050216062134,3.0.1,CLOSED,YES,NO,20050602090653,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java
85402,20050216085014,3.0.1,VERIFIED,NO,NO,20050221172430,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnAnnotationOfType.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java
85713,20050217104033,3.0.1,VERIFIED,NO,NO,20050317163232,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SignatureTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/Signature.java
85946,20050221054238,3.0.1,VERIFIED,NO,NO,20081022114552,org.eclipse.jdt.core/buildnotes_jdt-core.html
86141,20050222103818,3.0.1,VERIFIED,NO,NO,20050223112136,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/AnnotationDietRecoveryTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/RecoveredMethod.java
86580,20050224214847,3.0.1,VERIFIED,NO,NO,20050324202955,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/ITypeBinding.java
86596,20050225032543,3.0.1,VERIFIED,NO,NO,20050331093020,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchBugsTests.java
86779,20050227090005,3.0.1,VERIFIED,NO,NO,20050311211110,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java
86906,20050301100708,3.0.1,VERIFIED,NO,NO,20050302105241,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CreateMembersTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CreateTypeMemberOperation.java
86970,20050302041047,3.0.1,VERIFIED,NO,NO,20050316124754,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTestsRequestor2.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/model/org/eclipse/jdt/core/CompletionRequestor.java
86971,20050302041324,3.0.1,VERIFIED,NO,NO,20050318091730,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ResolveTests_1_5.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java
87171,20050304141926,3.0.1,VERIFIED,NO,NO,20050421035045,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/CompilationUnit.java
87173,20050304142229,3.0.1,VERIFIED,NO,NO,20050323202057,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/Expression.java
87350,20050308041259,3.0.1,VERIFIED,NO,NO,20050310153414,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/RecoveredField.java
87411,20050308122601,3.0.1,VERIFIED,NO,NO,20050312020938 20050312021752,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/dom/ASTTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java
