bugID,opened_date,status,inheritance,overriding,fixed_date,modified_files,added_files,deleted_files
63,19980407121338,VERIFIED,NO,NO,20120802084744,,,
71,19980407125041,VERIFIED,NO,NO,20120807080821,,,
103,19980407184326,VERIFIED,YES,NO,20130223072858,,,
178,19980413110519,VERIFIED,NO,NO,20111222004729,src/org/mozilla/javascript/Parser.java testsrc/org/mozilla/javascript/tests/ParserTest.java,,
428,19980608020336,VERIFIED,NO,NO,20111222004636,src/org/mozilla/javascript/Parser.java testsrc/org/mozilla/javascript/tests/ParserTest.java,,
598,19980803070000,VERIFIED,NO,NO,20111222004805,src/org/mozilla/javascript/Parser.java,,
6063,19990311080000,RESOLVED,NO,NO,20000301213538,org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeFunction.java,,
6313,19990512103929,VERIFIED,NO,NO,19990518231016,org/mozilla/javascript/Context.java org/mozilla/javascript/FlattenedObject.java org/mozilla/javascript/Function.java org/mozilla/javascript/FunctionObject.java org/mozilla/javascript/Interpreter.java org/mozilla/javascript/JavaAdapter.java org/mozilla/javascript/NativeFunction.java org/mozilla/javascript/NativeScript.java org/mozilla/javascript/ScriptRuntime.java org/mozilla/javascript/ScriptableObject.java org/mozilla/javascript/tools/shell/Main.java src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/FlattenedObject.java src/org/mozilla/javascript/Function.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeScript.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java toolsrc/org/mozilla/javascript/tools/shell/Main.java,,
6359,19990513165831,VERIFIED,NO,NO,19990526222832,org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
6705,19990518154649,VERIFIED,NO,NO,19990526195551,org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptRuntime.java,,
7625,19990604143755,RESOLVED,NO,NO,19990610015425,org/mozilla/javascript/NativeArray.java org/mozilla/javascript/NativeFunction.java org/mozilla/javascript/NativeNumber.java org/mozilla/javascript/ScriptRuntime.java org/mozilla/javascript/resources/Messages.properties src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeNumber.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/resources/Messages.properties,,
7703,19990606220201,VERIFIED,NO,NO,19990607222941,org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Interpreter.java,,
11077,19990802093035,RESOLVED,NO,NO,19990804193749,org/mozilla/javascript/FunctionObject.java org/mozilla/javascript/ScriptableObject.java org/mozilla/javascript/resources/Messages.properties src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/resources/Messages.properties,,
13416,19990908211544,RESOLVED,NO,NO,19990920222124,org/mozilla/javascript/TokenStream.java src/org/mozilla/javascript/TokenStream.java,,
19980,19991123153354,RESOLVED,NO,NO,19991201231258,org/mozilla/javascript/Parser.java src/org/mozilla/javascript/Parser.java,,
22866,19991231160730,RESOLVED,NO,NO,20000509234449,org/mozilla/javascript/LineBuffer.java src/org/mozilla/javascript/LineBuffer.java,,
23609,20000110203911,VERIFIED,NO,NO,20000119193245,org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/IRFactory.java,,
24023,20000114174035,RESOLVED,NO,NO,20000119225027,org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Interpreter.java,,
31316,20000310060203,VERIFIED,NO,NO,20000509234718,org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
32174,20000316175721,RESOLVED,NO,NO,20000413175818,org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeFunction.java,,
32937,20000322153308,RESOLVED,NO,NO,20000509234613,org/mozilla/javascript/NativeNumber.java src/org/mozilla/javascript/NativeNumber.java,,
33239,20000324150212,RESOLVED,NO,NO,20000324230602,org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/IRFactory.java,,
33841,20000329220655,RESOLVED,NO,NO,20000412173032,examples/DynamicScopes.java,,
37317,20000426154312,RESOLVED,NO,NO,20000426233325,org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/JavaAdapter.java,,
38384,20000506052404,RESOLVED,NO,NO,20000510220315,org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Interpreter.java,,
39034,20000512010512,VERIFIED,NO,NO,20000515214800,org/mozilla/javascript/LineBuffer.java src/org/mozilla/javascript/LineBuffer.java,,
39309,20000515122646,VERIFIED,NO,NO,20000523000624,org/mozilla/javascript/optimizer/Block.java org/mozilla/javascript/optimizer/OptLocalVariable.java org/mozilla/javascript/optimizer/Optimizer.java src/org/mozilla/javascript/optimizer/Block.java src/org/mozilla/javascript/optimizer/OptLocalVariable.java src/org/mozilla/javascript/optimizer/Optimizer.java,,
39906,20000519153748,VERIFIED,NO,NO,20000528190124,org/mozilla/javascript/NativeJavaObject.java src/org/mozilla/javascript/NativeJavaObject.java,,
40844,20000527135012,RESOLVED,YES,NO,20000529165713,org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/NativeJavaMethod.java,,
42097,20000609165200,RESOLVED,NO,YES,20000614133944,org/mozilla/javascript/NodeTransformer.java src/org/mozilla/javascript/NodeTransformer.java,,
48930,20000814101627,RESOLVED,NO,NO,20000822170420,org/mozilla/javascript/NativeJavaObject.java org/mozilla/javascript/NativeJavaPackage.java src/org/mozilla/javascript/NativeJavaObject.java src/org/mozilla/javascript/NativeJavaPackage.java,,
49286,20000816224127,RESOLVED,NO,NO,20010710173003,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/JavaMembers.java src/org/mozilla/javascript/NativeJavaClass.java src/org/mozilla/javascript/NativeJavaObject.java src/org/mozilla/javascript/Node.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/optimizer/Codegen.java,src/org/mozilla/javascript/UintMap.java,
49302,20000817031440,VERIFIED,NO,NO,20000817123732,org/mozilla/javascript/Makefile,,
49325,20000817093005,RESOLVED,NO,NO,20000821155615,org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/JavaAdapter.java,,
49350,20000817115756,RESOLVED,YES,NO,20000911151200,examples/NervousText.js org/mozilla/javascript/JavaAdapter.java org/mozilla/javascript/ScriptRuntime.java org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java,,
56158,20001011145338,VERIFIED,NO,NO,20001012145919,org/mozilla/javascript/NativeError.java src/org/mozilla/javascript/NativeError.java,,
56185,20001011165526,RESOLVED,NO,NO,20001012161055,org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Interpreter.java,,
57060,20001017140034,RESOLVED,NO,NO,20001030194602,org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptRuntime.java,,
57631,20001022235707,VERIFIED,NO,NO,20010118233900,org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
58118,20001026143110,RESOLVED,NO,NO,20040330124829,src/org/mozilla/javascript/NativeDate.java,,
60093,20001114154420,RESOLVED,NO,NO,20001205160432,org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Interpreter.java,,
61267,20001127144736,VERIFIED,NO,NO,20001128162324,org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
61979,20001205030443,VERIFIED,NO,NO,20001205160620,org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/ScriptableObject.java,,
64285,20010104063757,VERIFIED,NO,NO,20010118224911 20010122223037,org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
64397,20010105075236,VERIFIED,NO,NO,20010105191559,org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/Codegen.java,,
67773,20010206015509,VERIFIED,NO,NO,20010306135701,org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
72921,20010321175047,VERIFIED,NO,NO,20010322215612,org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/NativeGlobal.java,,
78156,20010430011706,VERIFIED,NO,NO,20010827180319,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
78706,20010503054638,VERIFIED,NO,NO,20010516140700,src/org/mozilla/javascript/NativeString.java,,
80322,20010511120248,VERIFIED,NO,NO,20010517190255,src/org/mozilla/javascript/optimizer/Codegen.java,,
85721,20010613112338,RESOLVED,YES,NO,20010827180319,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
85880,20010614044000,VERIFIED,NO,NO,20010614173717,src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/NativeCall.java,,
87231,20010621192122,VERIFIED,NO,NO,20010827180319,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
91343,20010718134752,VERIFIED,NO,NO,20010827180319,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
96270,20010821114229,VERIFIED,NO,NO,20030225091743,src/org/mozilla/javascript/ImporterTopLevel.java src/org/mozilla/javascript/NativeJavaPackage.java,,
99120,20010910130703,VERIFIED,NO,NO,20020131100817,src/org/mozilla/javascript/NativeArray.java,,
102093,20010927223406,RESOLVED,YES,NO,20030702163154,src/org/mozilla/javascript/NativeCall.java,,
106386,20011023193910,RESOLVED,YES,NO,20020319042751 20051125081637 20060112063257 20060828201233 20061102202149,Makefile docs/rhino16R1.html docs/rhino16R2.html examples/Control.java examples/Counter.java examples/CounterTest.java examples/DynamicScopes.java examples/File.java examples/Foo.java examples/Makefile examples/Matrix.java examples/RunScript.java examples/RunScript2.java examples/RunScript4.java examples/Shell.java examples/checkParam.js examples/enum.js examples/jsdoc.js examples/liveConnect.js examples/unique.js src/org/mozilla/classfile/ByteCode.java src/org/mozilla/classfile/ClassFileWriter.java src/org/mozilla/javascript/Arguments.java src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/BinaryDigitReader.java src/org/mozilla/javascript/ClassDefinitionException.java src/org/mozilla/javascript/ClassNameHelper.java src/org/mozilla/javascript/ClassOutput.java src/org/mozilla/javascript/ClassRepository.java src/org/mozilla/javascript/ContextListener.java src/org/mozilla/javascript/DToA.java src/org/mozilla/javascript/DebuggableEngineImpl.java src/org/mozilla/javascript/DefaultErrorReporter.java src/org/mozilla/javascript/EcmaError.java src/org/mozilla/javascript/ErrorReporter.java src/org/mozilla/javascript/EvaluatorException.java src/org/mozilla/javascript/Function.java src/org/mozilla/javascript/FunctionNode.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/IdFunction.java src/org/mozilla/javascript/IdFunctionMaster.java src/org/mozilla/javascript/IdScriptable.java src/org/mozilla/javascript/ImporterTopLevel.java src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/InterpretedScript.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/InterpreterData.java src/org/mozilla/javascript/InterpreterFrame.java src/org/mozilla/javascript/Invoker.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/JavaMembers.java src/org/mozilla/javascript/JavaScriptException.java src/org/mozilla/javascript/Label.java src/org/mozilla/javascript/LabelTable.java src/org/mozilla/javascript/LazilyLoadedCtor.java src/org/mozilla/javascript/LineBuffer.java src/org/mozilla/javascript/ListenerArray.java src/org/mozilla/javascript/LocalVariable.java src/org/mozilla/javascript/NativeBoolean.java src/org/mozilla/javascript/NativeCall.java src/org/mozilla/javascript/NativeDate.java src/org/mozilla/javascript/NativeError.java src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/NativeJavaArray.java src/org/mozilla/javascript/NativeJavaClass.java src/org/mozilla/javascript/NativeJavaConstructor.java src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/NativeJavaObject.java src/org/mozilla/javascript/NativeJavaPackage.java src/org/mozilla/javascript/NativeMath.java src/org/mozilla/javascript/NativeNumber.java src/org/mozilla/javascript/NativeObject.java src/org/mozilla/javascript/NativeScript.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/NativeWith.java src/org/mozilla/javascript/Node.java src/org/mozilla/javascript/NodeTransformer.java src/org/mozilla/javascript/NotAFunctionException.java src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/PreorderNodeIterator.java src/org/mozilla/javascript/PropertyException.java src/org/mozilla/javascript/RegExpProxy.java src/org/mozilla/javascript/Script.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/Scriptable.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/SecuritySupport.java src/org/mozilla/javascript/TokenStream.java src/org/mozilla/javascript/UintMap.java src/org/mozilla/javascript/Undefined.java src/org/mozilla/javascript/VariableTable.java src/org/mozilla/javascript/WrapHandler.java src/org/mozilla/javascript/WrappedException.java src/org/mozilla/javascript/Wrapper.java src/org/mozilla/javascript/debug/DebugFrame.java src/org/mozilla/javascript/debug/DebugReader.java src/org/mozilla/javascript/debug/DebuggableEngine.java src/org/mozilla/javascript/debug/DebuggableScript.java src/org/mozilla/javascript/debug/Debugger.java src/org/mozilla/javascript/optimizer/InvokerImpl.java src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExpCtor.java src/org/mozilla/javascript/regexp/RegExpImpl.java src/org/mozilla/javascript/regexp/SubString.java src/org/mozilla/javascript/resources/Messages.properties src/org/mozilla/javascript/resources/Security.properties src/org/mozilla/javascript/serialize/ScriptableInputStream.java src/org/mozilla/javascript/serialize/ScriptableOutputStream.java toolsrc/org/mozilla/javascript/tools/ToolErrorReporter.java toolsrc/org/mozilla/javascript/tools/debugger/Main.java toolsrc/org/mozilla/javascript/tools/debugger/ScopeProvider.java toolsrc/org/mozilla/javascript/tools/debugger/VariableModel.java toolsrc/org/mozilla/javascript/tools/idswitch/CodePrinter.java toolsrc/org/mozilla/javascript/tools/idswitch/FileBody.java toolsrc/org/mozilla/javascript/tools/idswitch/IdValuePair.java toolsrc/org/mozilla/javascript/tools/idswitch/StringIdMap.java toolsrc/org/mozilla/javascript/tools/idswitch/SwitchGenerator.java toolsrc/org/mozilla/javascript/tools/resources/Messages.properties toolsrc/org/mozilla/javascript/tools/shell/ConsoleTextArea.java toolsrc/org/mozilla/javascript/tools/shell/Environment.java toolsrc/org/mozilla/javascript/tools/shell/Global.java toolsrc/org/mozilla/javascript/tools/shell/JSConsole.java toolsrc/org/mozilla/javascript/tools/shell/Main.java,,
106831,20011025183002,RESOLVED,NO,NO,20030203011744,docs/tutorial.html,,
108719,20011106122613,RESOLVED,NO,NO,20030702210744,src/org/mozilla/javascript/FunctionObject.java,,
114491,20011210144834,VERIFIED,NO,NO,20011212141657,src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Parser.java,,
114493,20011210145654,VERIFIED,NO,NO,20011211141613,src/org/mozilla/javascript/Interpreter.java,,
115717,20011217162019,VERIFIED,NO,NO,20011219153156,src/org/mozilla/javascript/Interpreter.java,,
118636,20020107140150,VERIFIED,NO,NO,20020109152131,src/org/mozilla/javascript/NativeDate.java,,
121790,20020125021200,VERIFIED,NO,NO,20020126191506,toolsrc/org/mozilla/javascript/tools/shell/Main.java,,
122167,20020127194953,VERIFIED,NO,NO,20020622193802,src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/RegExpImpl.java,,
126722,20020220110325,VERIFIED,NO,NO,20020221155350,src/org/mozilla/javascript/optimizer/Codegen.java,,
132217,20020319193809,VERIFIED,NO,NO,20020321014453,src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/ScriptRuntime.java,,
137181,20020412140251,VERIFIED,NO,NO,20020416072840,src/org/mozilla/javascript/Arguments.java,,
145791,20020520140404,VERIFIED,NO,NO,20020522164628,src/org/mozilla/javascript/BaseFunction.java,,
149285,20020605071315,VERIFIED,NO,NO,20020606150157,src/org/mozilla/javascript/IRFactory.java,,
151337,20020612150814,VERIFIED,NO,NO,20020716173746,src/org/mozilla/javascript/LineBuffer.java,,
153223,20020620155905,VERIFIED,NO,NO,20020621181925,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
154693,20020627145144,VERIFIED,NO,NO,20021204094906 20021207141527,src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/Interpreter.java,,
155285,20020701175421,VERIFIED,NO,NO,20020709222849,src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
155289,20020701182223,VERIFIED,NO,NO,20020709222849,src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
155291,20020701183047,VERIFIED,NO,NO,20020709222849,src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
157196,20020712132037,VERIFIED,NO,NO,20020716211551,src/org/mozilla/javascript/ScriptableObject.java,,
158159,20020718115332,VERIFIED,NO,NO,20020723213803,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
173180,20021007175739,VERIFIED,NO,NO,20021022212244,src/org/mozilla/javascript/NativeGlobal.java,,
173906,20021011022032,VERIFIED,NO,NO,20021024100536,src/org/mozilla/javascript/optimizer/Codegen.java,,
179068,20021108055737,VERIFIED,YES,NO,20021112092441,src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/Parser.java,,
179366,20021110094759,VERIFIED,NO,NO,20021112092009,src/org/mozilla/javascript/TokenStream.java,,
181834,20021125021953,VERIFIED,NO,NO,20021214185627,src/org/mozilla/javascript/Interpreter.java,,
182028,20021126092518,VERIFIED,NO,NO,20021203123855,src/org/mozilla/javascript/ScriptableObject.java,,
184107,20021207124239,VERIFIED,NO,NO,20021223150153,src/org/mozilla/javascript/ScriptRuntime.java,,
184111,20021207130212,VERIFIED,NO,NO,20021208210645,toolsrc/org/mozilla/javascript/tools/debugger/Main.java,,
185165,20021213021322,VERIFIED,NO,NO,20021213115654,src/org/mozilla/javascript/ScriptRuntime.java,,
188206,20030108101126,VERIFIED,NO,NO,20030122185541,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
189183,20030115043933,VERIFIED,NO,NO,20030120150945,toolsrc/org/mozilla/javascript/tools/debugger/Main.java,,
189898,20030121045125,VERIFIED,NO,NO,20030122185541,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
190685,20030126072232,RESOLVED,NO,NO,20030127211315,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
190841,20030127130918,RESOLVED,NO,NO,20080213163854 20080213164405,src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/PolicySecurityController.java src/org/mozilla/javascript/SecurityController.java toolsrc/org/mozilla/javascript/tools/shell/JavaPolicySecurity.java,,
191276,20030130021330,VERIFIED,NO,NO,20030214235634,src/org/mozilla/javascript/optimizer/Optimizer.java,,
191633,20030202082409,VERIFIED,NO,NO,20030214201907 20030214202046,src/org/mozilla/javascript/TokenStream.java,,
191668,20030202141538,VERIFIED,NO,NO,20030214170915,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/TokenStream.java src/org/mozilla/javascript/resources/Messages.properties,,src/org/mozilla/javascript/LineBuffer.java src/org/mozilla/javascript/debug/DebugReader.java
192105,20030206024318,VERIFIED,NO,NO,20030214223849,src/org/mozilla/javascript/optimizer/Codegen.java,,
192226,20030207021549,VERIFIED,NO,NO,20030214165540,src/org/mozilla/javascript/optimizer/Codegen.java,,
192288,20030207114754,VERIFIED,NO,NO,20030214235332,src/org/mozilla/javascript/optimizer/Codegen.java,,
193418,20030214161753,VERIFIED,NO,NO,20030215103331,src/org/mozilla/javascript/optimizer/Optimizer.java,,src/org/mozilla/javascript/optimizer/StmtNodeIterator.java
193700,20030217072334,VERIFIED,NO,NO,20030219085140,src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/resources/Messages.properties,,
194364,20030221045352,VERIFIED,YES,NO,20030225091508,src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Parser.java,,
196017,20030305023159,VERIFIED,NO,NO,20030306092900,src/org/mozilla/javascript/DefiningClassLoader.java,,
197682,20030316051011,VERIFIED,NO,NO,20030316135341,src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/OptFunctionNode.java src/org/mozilla/javascript/optimizer/OptTransformer.java,,
198086,20030318133354,VERIFIED,YES,NO,20030828124009 20030829104217 20030830120219 20030905211758,src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/InterpretedScript.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/InterpreterData.java src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeScript.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/OptClassNameHelper.java src/org/mozilla/javascript/optimizer/OptFunctionNode.java,,
198208,20030319052848,VERIFIED,NO,NO,20030401113904 20030401145227,src/org/mozilla/javascript/ClassNameHelper.java src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/optimizer/OptClassNameHelper.java,,src/org/mozilla/javascript/ClassOutput.java
199051,20030324153513,VERIFIED,NO,NO,20030331131802,src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/optimizer/InvokerImpl.java,,
200551,20030403141053,VERIFIED,YES,NO,20030415074816,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/DefiningClassLoader.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/NativeJavaPackage.java src/org/mozilla/javascript/optimizer/InvokerImpl.java,,
201326,20030409045429,VERIFIED,NO,NO,20030412104838,src/org/mozilla/javascript/NativeDate.java src/org/mozilla/javascript/NativeJavaObject.java src/org/mozilla/javascript/ScriptRuntime.java,,
201893,20030413152457,RESOLVED,NO,NO,20030715204728,src/org/mozilla/javascript/JavaMembers.java src/org/mozilla/javascript/NativeJavaClass.java src/org/mozilla/javascript/NativeJavaConstructor.java src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/NativeJavaObject.java,src/org/mozilla/javascript/MemberBox.java,
201896,20030413161212,VERIFIED,YES,YES,20030506185922,src/org/mozilla/javascript/ImporterTopLevel.java src/org/mozilla/javascript/NativeJavaPackage.java,src/org/mozilla/javascript/JIFunction.java,
201987,20030414105625,VERIFIED,NO,NO,20030415073314,src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/optimizer/Codegen.java,,
201989,20030414110347,VERIFIED,NO,NO,20030415074330,src/org/mozilla/javascript/IdFunction.java src/org/mozilla/javascript/NativeGlobal.java,,
202255,20030416064533,VERIFIED,NO,NO,20030421235324,src/org/mozilla/javascript/ScriptableObject.java,,
202344,20030416175233,VERIFIED,NO,NO,20030421145922 20030421194345,toolsrc/org/mozilla/javascript/tools/debugger/Main.java,,
202872,20030422044408,VERIFIED,NO,NO,20030424120820,src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/LazilyLoadedCtor.java src/org/mozilla/javascript/NativeJavaPackage.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/resources/Messages.properties,,
203013,20030423015402,RESOLVED,NO,NO,20030424121525 20030516142550,src/org/mozilla/javascript/IdScriptable.java src/org/mozilla/javascript/ImporterTopLevel.java src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeMath.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/resources/Messages.properties toolsrc/org/mozilla/javascript/tools/shell/Global.java toolsrc/org/mozilla/javascript/tools/shell/Main.java,,
203402,20030425153433,VERIFIED,NO,NO,20030428095056,src/org/mozilla/javascript/optimizer/Codegen.java,,
203752,20030428233913,VERIFIED,NO,NO,20030429135422 20030506165638,src/org/mozilla/javascript/JavaScriptException.java src/org/mozilla/javascript/NativeGlobal.java,,
203841,20030429134736,VERIFIED,NO,NO,20030501100723,src/org/mozilla/javascript/optimizer/Codegen.java,,
203909,20030430041422,VERIFIED,NO,YES,20030501102258,src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/IdFunction.java,,
204210,20030502110129,VERIFIED,NO,NO,20030506185233,src/org/mozilla/javascript/IdFunction.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/NativeWith.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/OptRuntime.java,,
204513,20030505134303,VERIFIED,NO,NO,20030506152936,src/org/mozilla/javascript/NativeJavaObject.java src/org/mozilla/javascript/ScriptRuntime.java,,
204576,20030506012726,VERIFIED,YES,YES,20030506105123,src/org/mozilla/javascript/NativeJavaClass.java src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/NativeJavaObject.java,,
205297,20030512014047,VERIFIED,NO,NO,20030512165441,src/org/mozilla/javascript/ScriptableObject.java,,
205661,20030514074441,VERIFIED,NO,NO,20030515072946,src/org/mozilla/javascript/ScriptableObject.java,,
207968,20030602070901,VERIFIED,NO,NO,20030611073322,src/org/mozilla/javascript/WrappedException.java,,
207999,20030602111900,VERIFIED,NO,NO,20030611073611,src/org/mozilla/javascript/EcmaError.java src/org/mozilla/javascript/NativeError.java,,
208293,20030604100157,VERIFIED,NO,NO,20030611132723,src/org/mozilla/javascript/Context.java,,
210605,20030625030634,VERIFIED,NO,NO,20030702163541 20030702163729 20040129170431,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/Delegator.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/JavaMembers.java src/org/mozilla/javascript/JavaScriptException.java src/org/mozilla/javascript/LazilyLoadedCtor.java src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeJavaClass.java src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/WrappedException.java src/org/mozilla/javascript/optimizer/Codegen.java toolsrc/org/mozilla/javascript/tools/debugger/Main.java,,
210682,20030625131426,RESOLVED,NO,NO,20030630191831,src/org/mozilla/javascript/TokenStream.java,,
212395,20030711031748,VERIFIED,NO,NO,20030901133233,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
213231,20030720113654,RESOLVED,NO,NO,20030724104530 20030724104645 20030724105029,src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/InterpreterData.java,,
213279,20030721040753,RESOLVED,NO,NO,20030903104235 20030905143506,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/ImporterTopLevel.java src/org/mozilla/javascript/JavaMembers.java src/org/mozilla/javascript/NativeJavaPackage.java,src/org/mozilla/javascript/GlobalScope.java src/org/mozilla/javascript/NativeJavaTopPackage.java,
214594,20030731032532,RESOLVED,NO,NO,20030902062320,src/org/mozilla/javascript/IRFactory.java,,
