bugID,opened_date,status,inheritance,overriding,fixed_date,modified_files,added_files,deleted_files
27994,20021209221525,VERIFIED,NO,NO,20030219121918,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTestsRequestor.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionScanner.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionEmptyToken1.java org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionNonEmptyToken1.java,
28064,20021210175933,VERIFIED,YES,NO,20021212113946,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/SelectionTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionParser.java,,
28104,20021211112747,VERIFIED,NO,NO,20021214150429,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/hierarchy/HierarchyResolver.java,,
28115,20021211115943,VERIFIED,NO,NO,20021212123712,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ExclusionPatternsTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessor.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/PackageFragmentRootInfo.java,,
28236,20021212234959,VERIFIED,NO,NO,20030120154634,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchSet.java,org.eclipse.jdt.core.tests.model/workspace/JavaSearch/src/d9/p1/A.java org.eclipse.jdt.core.tests.model/workspace/JavaSearch/src/d9/p2/B.java,
28268,20021213094547,RESOLVED,NO,NO,20030108231328,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/CompilationUnit.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IfStatement.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/InfixExpression.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/InstanceofExpression.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/QualifiedName.java org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/SimpleName.java,,
28316,20021214030626,VERIFIED,NO,NO,20021216115017,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/UtilTest.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/CharOperation.java,,
28426,20021216150346,RESOLVED,NO,NO,20030219124151,org.eclipse.jdt.core/buildnotes_jdt-core.html,,
28434,20021217033340,VERIFIED,NO,NO,20021217164426,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaProjectTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModel.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaProject.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/builder/NameEnvironment.java,,
28447,20021217051119,VERIFIED,NO,NO,20021217121608,org.eclipse.jdt.core.tests.builder/src/org/eclipse/jdt/core/tests/builder/MultiSourceFolderAndOutputFolderTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SetClasspathOperation.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/messages.properties,,
28489,20021217072511,VERIFIED,NO,NO,20030114165143,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/PackageFragmentRoot.java,,
28511,20021217094610,RESOLVED,NO,NO,20021107123613,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionVariableName1.java org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionVariableName2.java org.eclipse.jdt.core.tests.model/workspace/Completion/src/TEST_FOO_MyClass.java org.eclipse.jdt.core.tests.model/workspace/Completion/src/Test_Bar_MyClass.java,
28531,20021217113518,VERIFIED,NO,NO,20030110105014,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/ClasspathEntry.java,,
28545,20021217123418,VERIFIED,NO,NO,20030114105326,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ExistenceTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaProject.java,,
28583,20021217174939,VERIFIED,NO,NO,20021219102945,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaElementDeltaTests.java org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/messages.properties org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessor.java,,
28596,20021218035146,VERIFIED,NO,NO,20030108173524,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AllJavaModelTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelManager.java,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/FactoryTests.java,
28599,20021218041849,VERIFIED,NO,NO,20030109161726,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java,,
28627,20021218113249,VERIFIED,NO,NO,20030129155214,org.eclipse.jdt.core/buildnotes_jdt-core.html,,
28637,20021218130103,VERIFIED,NO,NO,20030217155657,org.eclipse.jdt.core/buildnotes_jdt-core.html,,
28666,20021219071028,VERIFIED,NO,NO,20030124142516,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaModelStatus.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelStatus.java,,
28822,20021223042745,VERIFIED,NO,NO,20030109111419,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/PackageReferencePattern.java org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/SearchPattern.java org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/TypeReferencePattern.java,,
28951,20030102134107,VERIFIED,NO,NO,20030120142933,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AttachSourceTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchTests.java org.eclipse.jdt.core.tests.model/workspace/JavaSearch/.classpath org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SourceMapper.java,,
29079,20030107080652,VERIFIED,NO,NO,20030109155951,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/messages.properties,,
29159,20030108140634,VERIFIED,NO,NO,20030109151833,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessor.java,,
29176,20030108164703,VERIFIED,NO,NO,20030110165214,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/Statement.java,,
29274,20030110041418,VERIFIED,NO,NO,20030113121108,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaElementDeltaTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaModelTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ModifyingResourceTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaModel.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessor.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModel.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelInfo.java,,
29298,20030110105336,VERIFIED,NO,NO,20030113171111,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java,,
29306,20030110115202,VERIFIED,NO,NO,20030117163734,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/WorkingCopyNotInClasspathTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CompilationUnit.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/Openable.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/WorkingCopy.java,,
29366,20030113051825,VERIFIED,NO,NO,20030124122345,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchSet.java,org.eclipse.jdt.core.tests.model/workspace/JavaSearch/src/e1/A29366.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/util/HashtableOfLong.java,
29374,20030113063115,VERIFIED,NO,NO,20030114153859,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ExclusionPatternsTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/IJavaProject.java org.eclipse.jdt.core/model/org/eclipse/jdt/core/IPackageFragmentRoot.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaProjectElementInfo.java,,
29516,20030115042750,VERIFIED,YES,NO,20030115114359,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/TypeReferencePattern.java,,
29524,20030115061553,VERIFIED,NO,NO,20030118174238,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/search/org/eclipse/jdt/core/search/SearchEngine.java org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/SearchPattern.java,,
29536,20030115095614,VERIFIED,NO,NO,20030120112739,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/ToolFactory.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelManager.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/builder/IncrementalImageBuilder.java org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/impl/JarFileDocument.java org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/MatchLocator.java,,
29585,20030115182234,VERIFIED,NO,NO,20030117123523,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathInitializerTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaCore.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaElement.java,,
29601,20030116040631,VERIFIED,NO,NO,20030120110334,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/hierarchy/TypeHierarchy.java,,
29621,20030116081721,VERIFIED,NO,NO,20030116165441,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ExclusionPatternsTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessor.java,,
29832,20030120145620,VERIFIED,NO,NO,20030204092024,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessor.java,,
29864,20030121035553,VERIFIED,NO,NO,20030123162456,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AbstractJavaModelTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AllJavaModelTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathInitializerTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/ClasspathTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompilationUnitTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaConventionTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaElementDeltaTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaProjectTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SortCompilationUnitElementsTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/TypeHierarchyNotificationTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/TypeHierarchyTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/WorkingCopyTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/HandleFactory.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JarPackageFragmentRoot.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModel.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelManager.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaProject.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/PackageFragmentRoot.java,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/MementoTests.java,
29872,20030121054446,VERIFIED,NO,NO,20030121152412,org.eclipse.jdt.core/batch/org/eclipse/jdt/internal/compiler/batch/messages.properties org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/IndexManager.java,,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/RemoveFolderFromIndex.java
29969,20030122090204,VERIFIED,NO,NO,20030122143409,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTestKeyword.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java,,
30013,20030122153918,VERIFIED,NO,NO,20030123101749,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaProject.java,,
30099,20030123105831,VERIFIED,NO,NO,20030124154413,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/NamingConventionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/NamingConventions.java,,
30102,20030123112433,VERIFIED,NO,NO,20030127105955,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/NamingConventionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/NamingConventions.java,,
30108,20030123122904,VERIFIED,NO,NO,20030124195214 20030124195750,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/Modifier.java org.eclipse.jdt.core/model/org/eclipse/jdt/core/Flags.java org.eclipse.jdt.core/model/org/eclipse/jdt/core/NamingConventions.java,,
30113,20030123125426,VERIFIED,NO,NO,20030127095535,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/SourceElementParserTest.java,,
30224,20030125145121,VERIFIED,NO,NO,20030126161114,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaElementDeltaTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelManager.java,,
30227,20030125155715,VERIFIED,NO,YES,20030131174420,,org.eclipse.jdt.core/scripts/buildExtraJars.xml,
30393,20030128105548,VERIFIED,NO,NO,20030128233829,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessor.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/Util.java,,
30503,20030129093408,VERIFIED,NO,NO,20030129163736,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/IPackageFragmentRoot.java,,
30511,20030129103558,VERIFIED,NO,NO,20030131093330,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/RootManipulationsTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CopyPackageFragmentRootOperation.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CopyResourceElementsOperation.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CreateCompilationUnitOperation.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CreateFieldOperation.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CreateMethodOperation.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CreatePackageFragmentOperation.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CreateTypeOperation.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/JavaModelStatus.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/messages.properties,,
30516,20030129111520,VERIFIED,NO,NO,20030130183051,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/IPackageFragmentRoot.java,,
30600,20030130081152,RESOLVED,YES,NO,20030204120249,org.eclipse.jdt.core/buildnotes_jdt-core.html,,
30731,20030131131731,RESOLVED,NO,NO,20030206151930,org.eclipse.jdt.core/buildnotes_jdt-core.html,,
30860,20030204080201,VERIFIED,YES,NO,20030204134801,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionMemberType2.java,
30907,20030204155153,VERIFIED,NO,NO,20030205102402,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTest2.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionAfterCase1.java org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionAfterCase2.java,
30947,20030205063613,VERIFIED,NO,NO,20030205115615,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/p3/CompletionToplevelType1.java,
31230,20030207054806,VERIFIED,NO,NO,20030210130048,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/NamingConventionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/NamingConventions.java,,
31242,20030207062611,VERIFIED,NO,NO,20030210113636,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnArgumentName.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionCatchArgumentName2.java,
31261,20030207074228,VERIFIED,NO,NO,20030207125249,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/TypeDeclaration.java,,
31646,20030212065404,VERIFIED,NO,NO,20030218144516 20030218145656,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTest2.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/AssistParser.java,,
31652,20030212073937,VERIFIED,NO,NO,20030214154923 20030214170946,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/NamingConventionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/RelevanceConstants.java org.eclipse.jdt.core/model/org/eclipse/jdt/core/NamingConventions.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/INamingRequestor.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/InternalNamingConventions.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionVariableName3.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/INamingRequestor.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/InternalNamingConventions.java,
31653,20030212080534,VERIFIED,NO,NO,20030212151248,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/core/NamingConventions.java,,
31756,20030213054056,VERIFIED,NO,NO,20030214094954,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTest2.java org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/FieldAccessCompletionTest.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionArrayAccess1.java,
31764,20030213072424,VERIFIED,NO,YES,20030227100915,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/TypeDeclaration.java org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CompletionRequestorWrapper.java,,
32061,20030217154227,VERIFIED,NO,NO,20040428105429,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTest2.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/AssistParser.java,,
32738,20030224132029,RESOLVED,NO,NO,20030227110657,org.eclipse.jdt.core/buildnotes_jdt-core.html,,
32973,20030225101530,VERIFIED,NO,NO,20030226104248,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests2.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/RelevanceConstants.java,,
32986,20030225104658,VERIFIED,NO,NO,20030225174948 20030226095002,org.eclipse.jdt.core.tests.builder/src/org/eclipse/jdt/core/tests/builder/MultiSourceFolderAndOutputFolderTests.java org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTest2.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java,,
33424,20030227055443,VERIFIED,NO,NO,20030227154844 20030227161038,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionLocalType1.java,
33445,20030227111820,VERIFIED,NO,NO,20030228103204,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SnippetCompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java,,
33653,20030303080711,VERIFIED,NO,NO,20030303173343,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionTests.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/Engine.java,org.eclipse.jdt.core.tests.model/workspace/Completion/src/CompletionType1.java org.eclipse.jdt.core.tests.model/workspace/Completion/src/q1/CT1.java org.eclipse.jdt.core.tests.model/workspace/Completion/src/q2/CT1.java,
33785,20030304132954,VERIFIED,NO,NO,20030305122430,org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/SourceMapper.java,,
33806,20030304153235,VERIFIED,NO,NO,20030305110011 20030305110249,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/CompletionParserTest2.java org.eclipse.jdt.core/buildnotes_jdt-core.html org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java,,
35220,20030318103456,VERIFIED,YES,NO,20031128152402,org.eclipse.jdt.core/buildnotes_jdt-core.html,,
